2013-03-16,토,0,6,0,2|7,건대입구,01,0,0
2013-03-17,일,0,0,0,2|7,건대입구,01,0,0
2013-03-18,월,0,1,1,2|7,건대입구,01,0,62
2013-03-19,화,0,2,1,2|7,건대입구,01,0,51
2013-03-20,수,0,3,1,2|7,건대입구,01,0,57
2013-03-21,목,0,4,1,2|7,건대입구,01,0,71
2013-03-22,금,0,5,1,2|7,건대입구,01,2,100
2013-03-23,토,0,6,0,2|7,건대입구,01,0,0
2013-03-24,일,0,0,0,2|7,건대입구,01,0,0
2013-03-25,월,0,1,1,2|7,건대입구,01,0,30
2013-03-26,화,0,2,1,2|7,건대입구,01,0,60
2013-03-27,수,0,3,1,2|7,건대입구,01,1,86
2013-03-28,목,0,4,1,2|7,건대입구,01,0,71
2013-03-29,금,0,5,1,2|7,건대입구,01,0,106
2013-03-30,토,0,6,0,2|7,건대입구,01,0,0
2013-03-31,일,0,0,0,2|7,건대입구,01,0,0
2013-04-01,월,0,1,1,2|7,건대입구,01,1,29
2013-04-02,화,0,2,1,2|7,건대입구,01,0,45
2013-04-03,수,0,3,1,2|7,건대입구,01,0,39
2013-04-04,목,0,4,1,2|7,건대입구,01,1,53
2013-04-05,금,0,5,1,2|7,건대입구,01,0,155
2013-04-06,토,0,6,0,2|7,건대입구,01,0,0
2013-04-07,일,0,0,0,2|7,건대입구,01,0,0
